text,label
why would i be declined if i had money iin my account,6
Why was my cash withdrawal cancelled at the ATM?,6
Why can't I withdraw cash?,6
Why am I unable to withdrawal cash?,6
I just had my card get declined at the ATM! I need to get money out but I am unable to.  Why has this happened?,6
I entered the correct pin but I still couldnt get funds.,6
My card wont work at an ATM,6
"Why does the ATM continually decline my card? I've tried multiple times on different machines with the same results. I thought I had enough funds for this, so please help me understand why this is happening.",6
i entered my pin in wrong and got it frozen. how many tries do i have,6
This is the first time I've tried to get my money out of an ATM and it didn't work. Please give me my money,6
Why am I having trouble withdrawing cash?,6
"I tried to make a withdrawal from the ATM, but it was cancelled.",6
I could not get money from an ATM,6
I think I am having an issue with withdraws on my card. It was declined on the way to work this morning. This hasn't happened in the past.,6
I attempted to get money in cash but it was refused!,6
My ATM withdrawal was cancelled,6
I might need a new card because it's not working at any of the ATMs. I don't think ive used all my money. Why is it doing this?,6
"Please check my Card. As Withdrawal was working fine so far, but this morning suddenly got declined. Can you please check the problem?",6
"I tried to withdraw some funds from my card, but was declined. How can I get my money?",6
I can't get the ATM to give me any cash,6
I am unable to get cash from the ATM,6
How come the ATM won't give me my money?,6
I tried to withdraw cash from your ATM but my transaction was cancelled.,6
Why did the ATM cancel my transaction,6
Why wouldn't the ATM give me cash?,6
Why wouldn't my withdrawal go through?,6
I attempted to get cash in the ATM but I was denied,6
The ATM didnt let me get cash,6
Why am I unable to withdraw money even though in the past I've done it just fine?,6
I was declined when I tried to take out cash!,6
how come i was declined,6
A transaction shows duplicate times.,5
There is a repeat charge for the same item,5
How can I fix this?  There is a double charge on my account.,5
My card got charged twice for the same thing!,5
"My husband and I went out for our weekly ""dinner and a movie,"" and it was my turn to pick up the check. Now I see that my card was charged twice. Who should I contact about negating the second charge and getting my card credited?",5
How do I query a payment on my card? It looks like I have paid for the same thing twice.,5
I have duplicated transactions on my statement,5
"I only made one transaction at this place, but it's appearing multiple times.",5
"One of my charges was declined, but the second one went through.  But I notice on my App that one of them has gone through, and the other one is still pending.  Please ensure that only one charge is processed. Thanks",5
What do I do if I've been charged twice for the same transaction?,5
"I think I was charged twice, please help!",5
I think there is a mistake.  I am being charged twice.,5
"My transaction history is looking a little off. I have been charged twice for multiple different purchases, and would like to have those duplicate charges refunded.",5
I was charged for the same thing twice,5
My account was charged twice for one purchase,5
"I was charged twice for a restaurant, can you take the second charge off?",5
I have a transaction that shows multiple times.,5
What happens when I am charged twice?,5
I have been charged twice for the same transaction.,5
How do I get my money back for a duplicated charge?,5
I have a duplicate payment on my card.,5
Several items I have charged this week are appearing twice.  Please review my statement and remove any duplicate charges.,5
I have a transaction showing multiple times.,5
"Hi, I just looked at my card transactions and saw that I've been charged twice for a restaurant I went to this week. Can you remove the double charge, please?",5
I have been double charged,5
I was double charged at a restaurant can you take the second charge off?,5
I have a duplicate charge,5
I got charged two times for a transaction,5
What happens with the duplicate charge in my account?,5
Why have I been charged twice?,5
I have two of the same charges on my account!,5
Why am I being charged for the same thing twice?,5
Who do I talk to for transactions debited twice?,5
There is a duplicate charge on my account.,5
I have been charged twice this week for a couple of things on my card. Can you please check this out for me and return the double charged items back?,5
I got charged twice for the same payment. Please removed the pending payment. Thank you.,5
I think I got charged twice for the same thing,5
It looks like I was charged twice for a single transaction,5
"I had a duplicate card and bought something and it showed up twice. I canceled my card, how do I get my money back?",5
There is a transaction showing up several times.,5
Transaction showing up many times.,5
"Looks like my card payment was made twice by mistake. I went to pay at the store earlier which rejected once, second time it worked. App is on pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?",5
Please tell me why the same transaction is showing up on my account more than once.,5
I have duplicate charges for the same transaction,5
I got double charged!,5
"Looks like my card payment was duplicated after all. I went to pay at the store earlier, got declined once, second time it works. App still stays pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?",5
There are two of the same charges on my account.,5
"Hello, I just checked my card transactions and saw that I was charged twice for a restaurant visit I did earlier this week. Is it possible to remove one of them and get my false paid money pack?",5
"I'm really concerned because I only made one transaction, but it's appearing multiple times.",5
"Hello,  I am a college student who I recently attended my high school reunion at a local restaurant. I paid with my credit card and now my transaction history reflects a second charge of the seemingly same payment. What could be the reason for this?  Is there any way to have the fraudulent  payment credited back onto my card?",5
I was charged twice for an in-store purchase that I thought was declined.  My App says that it's still pending for one of the payments. Please make sure one of the charges is removed.,5
"Good day, in reviewing my credit card activity over the last several days, I see a repeated charge for a restaurant that I went to. The charge was put through twice, so I would like one of the charges corrected and the amount that was withdrawn to be reinstated please.",5
Why do I have duplicate transactions for one purchase?,5
I have a payment that shows twice,5
I have been overcharged.,5
I have noticed that my account was double charged for a couple of items this week. Please review and refund the double charged items back.,5
Why was I double charged?,5
There's a duplicate charge on my account?,5
Why does the same transaction appear multiple times?,5
Why did I get charged twice for the same thing,5
I have been charged two times for one transaction.,5
Duplicate transactions appear on my account,5
I made a payment and it is showing up twice,5
I was charged several times for something,5
My card is showing the same transaction over and over again.,5
A transaction is showing more than once.,5
I was charged multiple times at the same location at the same time,5
Hello. I checked my transactions and saw I was double charged for a restaurant visit. Can I get my money back?,5
"Hi, I was at a restaurant later the week and when I went to look at my account I noticed that I got charged twice. I would like to get my money back from one of those transactions.",5
I was charged twice.,5
I was charged twice for the same purchase!,5
I was charged multiple times for one transaction.,5
I got charged twice with a duplicate card. How do I resolve this?,5
I was charged more than once for a card payment I made.,5
there were two of the same charge to my account,5
I was charged more than once in a single transaction,5
You charged me more than once for the same transaction!,5
Why do I have a transaction showing up more than once?,5
Why was I charged twice for my item!,5
My account is showing a double charge.,5
Why did my card get charged twice for a transaction?,5
Why am I being charged again?,5
"I was charged twice, when I didn't purchase anything twice.",5
One of my payments was doubled,5
I think I was double charged,5
"I should only have one charge, but it shows two.",5
"My account shows I have been charged twice for the same meal. How do I get the second payment voided and returned to me? I do not eat out much and my family is living paycheck to paycheck,  mostly. I cannot afford to spend more money than necessary, as is, so I must see to it that the cost be promptly credited back onto my card.",5
What do I do if I have been charged twice?,5
I was charged two times for the same thing.,5
"Hi, I was looking over my card receipts for the past week and I realize I had a charge put through two times for the same single restaurant visit. Can one of the charges be removed so that I can get the money back that was mistakenly taken from my account?",5
Can you help me? I have a duplicate transaction on my account and I don't understand why.,5
Why does a payment show up twice?,5
There is the same transaction showing more than once.,5
Why am i being double charged for something?,5
I see a duplicate payment.,5
Will the duplicated payment be refunded?,5
I have been charged twice on my statement.,5
I am concerned that I am being doubled charged for several items purchased in the past week.  Please review my statement and correct.,5
"I went to the store and tried to make a purchase.  The first time, it was declined, but the second one went through.  But my App shows me that I've already been charged once and the second charge is still pending.  Can you make sure that I'm not charged twice?",5
Why was I charged twice?,5
I was charged multiple times for one purchase,5
Why have I been charged more than once for the same transaction?,5
"Hi, I was just checking over my card transactions and notice I was charged twice for a restaurant visit this week. Can you please remove one of these false charges from my account?",5
Please delete the duplicate payment that was made to my account. One payment is still pending and I do not want to pay twice.,5
A payment is showing twice. Why is that?,5
"Hello, I was just went through my recent transaction on my bank account and I just noticed that I was charged twice at a place that ate at this past week. Can I get that second transaction removed from my account?",5
I received duplicate charges.,5
Why am I getting double charged for multiple transactions?,5
After taking over my card transactions I noticed that was charged twice for a restaurant purchased from earlier this week. Can you please remove one of these transactions from my account since it is not accurate?,5
I made a payment and it appears it is showing twice,5
"Looks like my card payment was duplicated after all. I went to pay at the store earlier, got declined once,second time it works. App still stays pending for one of the payments. Can you remove one of them as it's wrong and clearly was declined?",5
I noticed that my card was charged more than once for one thing.,5
"I got double charged from something, what can I do?",5
"Hi, I checked my transactions and saw that I was charged twice during a restaurant visit. I would like to get my money back.",5
Why did I get charged more than once?,5
Why do I have a transaction showing multiple times?,5
"Help, I was charged twice!",5
Hi. Please can you help me fix a double charge on my card? I'm looking at my transactions and this restaurant I went to earlier in the week has charged me twice! Please remove the additional charge for me.,5
There is a duplicate payment on my card. Why?,5
To many charges on my card how do I go about fixing that?,5
There are two of the same charge on my statement.,5
My statement shows different transaction times.,5
I have a transaction showing up multiple times.,5
My card is showing multiple charges for the same items on my recent statement. I was wondering what actions of needed to take to fix this issue,5
My card was declined but it shows as multiple charges?,5
It appears as though my card payment was duplicated. I paid at the store earlier today. The first time it was declined and the second time it worked. The app is still showing one of the payments to be pending. Please take one of these off because clearly the first was declined and is not correct.,5
What do I do if a transaction shows up twice?,5
Hi. I noticed I have a duplicate charge which I have not made twice. Who should I talk to take care of this?,5
There is a payment that I was charged two times for.,5
I got charged in double and want a refund,5
I have multiple of the same transaction,5
There is more than one charge on my account for a transaction.,5
I need a transaction reversed from my account.,5
"It seems my card payment was completed twice. I paid at the store previously and the first one did not seem to go through. After a second attempt, it did go through. I now see within the app that I have been charged twice with one of them pending. Can you please remove the pending amount because it is clearly something that was declined?",5
I have been charged for one thing two times.,5
How come there is a duplicate charge on my card?,5
Why was I charged twice for the same thing?,5
I have a duplicate payment on my account,5
Why does my statement show various transaction times?,5
Why are there multiple transactions showing for one purchase?,5
I was double-charged for a transaction,5
Why do I have two charges It should only be one charge?,5
My bill shows the same charge more than once,5
"I went for a meal in Seattle and paid the bill but I think they charged me twice, the first time they swiped the card I got a notification to say the money had gone out the account but then I added a tip and I think they swiped it all again. Can you refund one of the charges?",5
A transaction posted twice to my account.,5
I noticed a duplicate charge on my statement.,5
"Hey there, I just went through my most recent credit card payments and I notice the same charge for a restaurant was processed twice. There was only one meal at this place, so I would like one of the charges to be reversed and my money to be put back in the account.",5
I was charged twice for the same thing.,5
Is there a reason to why I was charged twice for a transaction?,5
There are duplicate transactions on my account,5
My transaction is showing several times.,5
"Looks like my card payment was made two time by mistake. I went to pay at the store earlier which rejected once, second time it worked. App is on pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?",5
"In reviewing my statement, I show I have two charges for the same purchase at the same time, which I have not made in duplicate? How do I get this solved?",5
"Looks like my card payment was made twice by mistake. I paid at the store earlier which rejected once, second time it worked. App stays at pending for one of the payments. Can you please remove one of them as it's wrong and clearly was declined?",5
"Looks like my card payment was duplicated after all. I went to pay at the store earlier, got declined once,second time it works. App still stays pending for one of the payments. Can you please remove one of them as it's wrong and was declined?",5
I was charged twice for a few things this week when I only bought one. What do I do?,5
"I have been double charged for a couple of things this week, and would appreciate a refund for the duplicate charges.",5
How do a reverse a duplicated charge?,5
The first payment I attempted for my card at the store earlier did not process so I had to make a second attempt. The second time it worked. It now appears I was charged twice. After looking at the app I see a pending charge. Please remove the pending amount because it is clearly not accurate and was declined.,5
I've got a repeated tranasaction on my card.,5
I got charged twice,5
I have a transaction showing up more than once.,5
Can you explain the various transaction times shown on my statement?,5
I was charged too many times for one transaction.,5
Who should I talk to or go to resolve a duplicate charge on my statement?,5
Why was I charged twice for the same transaction?,5
Looking at my statement I see that I was double charged for a payment I made.,5
I have been charged twice for the same thing!,5
I think I was charged double for something I bought - how long should I wait before reporting this?,5
Why is there a payment showing twice?,5
A duplicated payment was made for something.,5
Why is there are there two of the same transaction?,5
My account seems a bit off and getting weird charges.,5
I have have multiple charges for one transaction.,5
Hello. I just noticed I was charged two times for a restaurant I visited this week. Can you reverse the additional charge?,5
"I was transferring some money to a friend, which I thought would be free, but I see there is a charge.  What's up with that?",7
"There is a fee for a transfer, please explain that to me.",7
I didn't know there was a charge for tranferring. What is the charge?,7
"I transferred money, why was charged for an extra fee?",7
When I made a transfer I was charged extra.,7
Is there a fee that comes with transfers?,7
I shouldn't be charged any fee for transferring .,7
I've been using my account while abroad for a while but only recently I've been charged a fee. Why am I only being charged a fee now.,7
why am I being charged a fee for transferring money ?,7
I transferred money from one account to another account and I charged a fee for it. Why is that?,7
Why was I charged extra when transferring?,7
During the last month I used this account to make payments for my place abroad. I noticed the fees have increased and I wonder why. Shouldn't frequent users have less fees as incentive to keep using instead of increasing them out of nowhere?,7
Why did it cost money to transfer funds?,7
What kind of fees will I pay when I transfer?,7
My transaction went through but I was charged a fee. Why?,7
"A transfer I sent was received in less than the full amount I originally sent, and now I have to send additional funds to cover the full amount. What happened?",7
Should I be seeing a fee applied for my money transfer?,7
Can you please tell me why I was charged an extra fee on my transfer?,7
"I made a transfer and the receiver said an amount was received, but not exactly the same as the right amount. I now have to transfer more to get the remainder to the receiver. Can you alert me about this. What's been happening?",7
"I made a transfer and the receiver said an amount was received, but less than the right amount. I now have to transfer more to get the remainder to the receiver. Can you tell me about this. What's been going on?",7
Why is my transfer more expensive than I thought?,7
Why am I being charged to transfer funds?,7
I noticed additional charges when transferring?,7
Why is there a charge for my transfer?,7
I got charged a fee for transferring money.,7
"I see a transfer fee, but to my understand, that should have been free, what happened?",7
Why was I charged for transferring money?,7
I found a transfer fee - is that correct?,7
I did a transfer.  What is the extra fee?,7
I got an unexpected charge on my transfers. How can I correct this?,7
Why am I seeing a transfer fee on my bank statement?,7
"I transferred money, but I think I've been charged a fee for it?",7
Please explain the fee on a transfer I made.,7
Why was I charged an extra fee when doing a transfer?,7
"I was charged a fee for the transfer, but can you tell me why?",7
"So I've been using my account frequently to manage payments for my vacation house in a different country, and now I'm getting hit with ridiculously high fees! What's with that? Ought not I be rewarded as a frequent user?",7
I bought something online and it says there was a fee to transfer money. Isn't that free?,7
There's something wrong on my bill. A transfer fee should never have been added.,7
I did a transfer and was charged a fee that I shouldn't have been!,7
Why are you charging me a transfer fee?,7
Why was a fee changed for my transfer?,7
"I made a transfer and the receiver did not get the right amount its lesser than what it should be,Now I have to transfer more money to make up for the missing amount . Can you please help me about this, what should be done",7
Does transferring money have a fee?,7
"Why did the person I transferred money to not receive the correct amount? What should I do to get them the right amount, do I have to transfer more money to them?",7
Why is there a fee for my transfer?,7
why is there a fee for the transfer I made?,7
Why has transferring money resulted in a charge?,7
Where did my extra fee for the transfer come from?,7
How much do I have to pay if I want to transfer money?,7
I thought transfers were free. Why was I charged to transfer?,7
I made a transfer and was charged extra. Why?,7
"I thought I can make transfers for free, this is not fair. I bought something online from abroad and there was some weird additional fee that I've never seen before?",7
"I transferred some money recently and saw a fee on my account, what's that for?",7
Is it normal to see a fee for transferring money?,7
Transfers are supposed to be free.  I just got a fee tacked on  to something I bought abroad.  Not cool.  Figure out how to remove it.,7
Why am I being charged for transfers? Are they not free?,7
Why was I charged this extra fee while doing a transfer?,7
why was i chargged,7
Is there a money transfer fee?,7
I was under the impression that transfers were going to be free and here I was charged for something I bought overseas!  I don't think this fee is right,7
"I thought transfers were free, why was I charged?",7
Why were there additional charges when I transferred funds?,7
Are money transfers free?,7
My transfer seems to be too expensive.,7
who charged my card,7
A receiver let me know that they didn't receive the full transfer I completed and that it was actually a bit less than what I sent. At this point I have to make another transfer to make up for the amount missing. Can you please follow up with what's going  on here?,7
Could you inform me as to why I have been charged a higher fee for doing banking abroad.,7
Someone that I had to send money to told me that they didn't receive the full amount I sent them - can you look into this?,7
"I transferred 7,000 to a receiver outside the EU and they received a lesser amount than what I sent, Unfortunately, now I must send an additional transfer to the receiver so that they can receive the full amount I initially sent.  I'm not sure why they received a lesser amount than what I initially sen, but can you please look into this and let me know what happened?",7
Extra charge during transfer,7
I use my card internationally to manage payments and I just noticed that you are adding additional fees.  Why?  I am a good customer and this has me thinking about leaving.,7
"I made a transfer and the receiver said they haven't actually received the right amount, but it's a bit less. Now I have to transfer more money to make up for the missing bit. Can you please alert me about this, what has been going on?",7
I was informed that transfers were free. I noticed I have a fee but why?,7
Will I be charged for transfers?,7
what is this fee for transfering,7
This isn't fair! I thought transfers could be made for free. I just made  a purchase online from abroad and now see some strange fee that I've never seen before.,7
I had an unexpected fee,7
I was charged a fee for a transfer.,7
I thought you guys offered free transfers. Why was I charged?,7
Why would I be charged an extra fee while doing a transfer?,7
"I do not like this, I made a simple transfer but I have an additional charge for doing so.",7
What is the reason for the fee charge on my transfer?,7
I tried to transfer money to a receiver and they didn't get the right amount. What is going on and who do I contact to help me?,7
There is a fee from a transfer that is not supposed to be here!,7
I was under the impression I can make transfers for free. I made an online purchase for something that was obroad and there's some additional strange fee. I've never seen this before and this isn't fair.,7
why was a extra fee added to my account for transfer ?,7
Why did you charge me a fee when I made a transfer?,7
Why have I been charged a fee for transferring money?,7
Are transfers not free? I didn't know I would be charged for transfers.,7
Why was I charged a fee for transferring money,7
Am I charged a fee to transfer funds?,7
Can you please explain why I was charged an extra fee for my transfer?,7
Someone made a mistake on my money transfer because I was charged extra fees.,7
"I've use my accounts all the time to manage my payments for my place abroad that I just got. I now see that I suddenly have new fees.I'm a frequent customer, so why are you charging me new fees instead of rewarding me?",7
I did a transfer and I was charged a fee that shouldn't be there!,7
Why was I charged a random fee for a transfer I made?,7
Why am I seeing a fee for transferring money?,7
"I've used my account frequently over the last month to manage my payments from abroad for my new place. I noticed that my fees have suddenly increased. As a frequent customer, shouldn't I be rewarded rather than suddenly being subject to a new fee?",7
I used this account a lot during the last month to manage my payments for my new place abroad. Seems that suddenly fees have increased? Shouldn't you instead reward your frequent customers instead of putting an additional fee suddenly?!,7
I thought that transfers are free. Why was I charged an extra fee?,7
I am confused about your fee structure and was disappointed to see a fee for my transfer.,7
I thought transfers were free of charge.  I bought something abroad and got charged a ridiculous fee. How do I get this problem fixed.,7
Why was there an extra charge when I transferred money?,7
Why is there a fee on my money transfer?,7
"I made a transfer and according to the receiver ""they haven't received the right amount"" Its lesser than it should be.Now I have to transfer more money to make up for the missing amount . Can you please help me about this,what should be done",7
What is this fee for transferring money?,7
I have used this account overseas recently. Has there been an increase in fees that I am unaware of?,7
why was i charged a fee to transfer,7
I need to know how much it costs to transfer funds.,7
I made a transfer and the person I transferred the money to didn't receive the right amount? Why did this happen and how do I get the rest of the money to them?,7
Why did I get charged a fee for transferring money?,7
Why did I get charged for a transfer?,7
"I have used my account abroad for a while without any fees, why am I being charged additional fees all of a sudden?",7
Can you elaborate on why I have an extra charge just for transferring?,7
Why was I charged a fee to transfer money?,7
Is it free to transfer money or is there a fee?,7
"I was charged a fee when I transferred my funds, why?",7
"I've use this account all the time, including over this past month, to pay for things from my new place abroad. I'm a really good customer, so why do I suddenly have new fees? I should be rewarded instead of charged more fees.",7
"So, I see a strange fee that I've never seen before after making an online purchase from abroad. I was under the impression transfers could be made for free. I don't think this seems fair.",7
Is there a fee for transferring money,7
Why was money taken for a transfer?,7
"I made a transfer and according to the receiver ""they haven't received the right amount"" Its lesser than it should be.Now I have to transfer more money to make up for the missing amount . Can you please help me about this, what should be done ?",7
I don't appreciate the extra fees being siphoned from my account. I was helping some friends move to Japan and we were buying home decorations at the local stores. The  receipts differed greatly from what showed up in my bank account and my statement. When can I expect the extra fees to be back in my account?,7
Why is there an extra fee on a transfer?,7
"Hi,  I have transferred money but beneficiary's account is credited with less amount. Now i have transfer the difference of the amount. I think there is some issue, could you please look into this.",7
A receiver made me aware that they did not receive the full transfer that I made. The amount was showing to be a bit less. I now have to make a second transfer just to make up the difference. Can you reach out and let me know what's going on?,7
Can you explain the transfer fee that I was charged?,7
Why am I being charged for transferring money?,7
"After reviewing my charges, I see I was charged a fee for a transfer I did, why?",7
Why do I see a fee when I do a transfer?,7
How come I can see an extra charge for my transfer?,7
I don't think I was supposed to be charged so much.,7
I have a service fee that I've never seen before. It showed up after I bought something from an international seller online.,7
When I was transferring money I was charged extra why?,7
"I was charged a transfer fee, why is that?",7
I have a fee listed for a transfer.,7
I noticed that there was an extra charge fee on my account. Could You explain to me why?,7
Hey there's a fee for a transfer on my account.  Why?!,7
Does it cost anything to buy something from another country? Like is there going to be hidden transfer fees or currency conversion fees?,7
Why do I have an unexpected fee on my bill?,7
I just transferred some money. Why was I charged a fee?,7
Why is there a fee for doing a transfer?,7
Why are there additional fees for transfers?,7
"After a transfer, I see an extra fee.  Why?",7
Hey I thought transfers were free.  Why are you charging me?,7
"I transferred money to a receiver within the EU and they received a lesser amount than expected.  Now I will have to send additional money to the receiver in order to make up the difference.  I'm not sure what went wrong, can you please advise?",7
I made a transfer and was charged an extra fee!,7
What is this extra fee while I was doing a transfer?,7
Next time maybe let people know that buying things from another country costs extra. I used my card to purchase an item from another country and I was charged for the item and also an extra fee it looks like. I wasnt aware of this and I think I should get a refund.,7
"Hi! I'm a university student studying abroad and I noticed that when I was trying to cross-reference my budget for this month that there were extra fees I was not expecting. Why is that? I've had this account for years and I haven't had any trouble so far, it might not even be on your all's end since I'm still new to international travel and finance, but I wanted to double check in case a mistake was made!",7
Will I get extra charges?,7
"I noticed a fee, while banking abroad, that seems different than any I have been charged before. What does this fee mean?",7
I think I have an extra transfer charge.,7
"I usually don't get charged for transfers, why was I this month?",7
Why was my transfer charged a fee?,7
I should not have been charged a fee for my transfer.,7
I did a transfer and was charged a fee that should not have been charged!,7
I was charged a fee for a transfer. Where did it come from?,7
Why did I get charged a fee for my transfer?,7
How come a fee was charged when I tranferred money,7
Why was a fee charged to me for transferring money?,7
Why do I get a fee every time I transfer?,7
I was charge a fee that I wasn't told about,7
I noticed a charge for a transfer.  Why is this?  Is it because I did an international transfer?,7
Is it right that I've been charged for transferring money?,7
This transfer incurred a fee that I don't think is right.,7
"I just recently got a new beach condo in Bora Bora, and to furnish it I used this account a lot from overseas. It's upsetting, being a long-time customer of yours, that I saw extra fees on my account from my currency transfer. Is this what I should expect from you in the future?",7
Why was I charged a fee when making this transfer when I shouldn't have been?,7
"I just moved overseas and I noticed that you are charging me more fees.  I am a loyal customer, is this how you expect to keep customers?",7
Im not sure why Im being charged an extra fee just for purchasing an item from another country? I paid for the item and the shipping why am I getting charged extra?,7
I make payments for my place abroad using this account and since i use it so frequently I was wondering why did the fees increase suddenly rather than decreasing? I would think customers like me should receive incentives for using your service,7
Why was there a transfer fee on my account?,7
help my money isnt showing up,9
how do i see what i transferred,9
Hello. Can you help figure out why the recent transfer from my UK bank account isn't showing up?,9
I've made a transfer from France two days ago but I was wondering if international transfers take longer to arrive because it hasn't made it yet.,9
After I transferred money the balance remained the same.,9
Where is the money that I transferred.,9
"About two days ago now, I made a transfer from France but it hasn't arrived yet. Is it possible that the international transfer just takes longer?",9
Why is my balance the same after a transfer?,9
How long will it take for a bank transfer to show up on my account? It's been a couple hours but I havnt seen anything yet. Also it's from a UK account if that makes any difference.,9
The transfer I made isn't reflected in my balance,9
Can you please check my UK Account to make sure everything went alright?  I made the transfer a couple of hours ago.,9
"Hi, I am unable to see transaction in my account which i made couples of hours ago from my UK account. Please help me in this.",9
"Hello I made a bank account transfer from the UK. The transfer was a couple hours ago, nothing has shown up yet.  Can you check to see if everything okay. Please.",9
My balance didn't change after I transferred some money.,9
I've transferred money into my account but the balance is the same,9
Money that I have transferred hasn't arrived yet,9
I made a transfer from France two days ago now but there hasn't made it there yet. Do international transfers take longer?,9
I transferred money but the balance did not update.,9
I am wondering about a transfer from a different country that doesn't show up yet?,9
I just made a transfer from a UK account. How long does that typically take to show up? I just want to make sure it worked alright.,9
I just made a transfer from France 2 days ago. It has not yet reached my bank. Is it possible it takes longer because it was an international transfer?,9
Im going to need to make a transfer from a UK account but I need it to go through ASAP. Is that going to be possible or will it take forever?? Im hoping it will be a couple hours and not a couple weeks.,9
How long before a bank transfer shows up in the account?,9
How soon will my balance be updated to reflect my transfer?,9
My transfer into my account isn't showing up.,9
How can I fix my bank transfer to show up on my bank account?,9
when does my balance update for a transfer,9
There is a transfer not showing on my account.,9
It is common for an international transfer to take 2 days or longer? I made a transfer from France 2 days ago and I have not seen it yet.,9
I did a money transfer to my account and it is not showing there.,9
I was wondering if international transfers take longer than normal because I made a transfer from France a couple of days ago and nothing has happened yet?,9
What's the time frame normally for a UK account transfer? I just made one and it's not showing up anywhere. I want to be sure that everything is good.,9
My latest transfer seems to be missing.,9
Is there a longer processing time for international bank transfers?,9
Balance hasn't been updated following a bank transfer,9
Why isn't the transfer to my account showing up?,9
Where is my money that I transfered?!,9
"The other bank confirmed a transfer I made, but this account is not reflecting it yet.",9
Why can't I see a transfer to my account?,9
"Hi, I made a transfer from France two days ago and thought it would be here by now. Can you give me an update please?",9
My balance doesn't include my latest transfer,9
How long do bank transfers take to clear,9
How long to UK transfers usually take? I made a transfer but it didn't pop up in my history yet. I just want to make sure it went through.,9
I had transferred some money but the balance hasn't changed.,9
My balance was not updated after transferring money.,9
"For you, how long do transfers normally take from a UK account? I completed one just now but nothing appears. I just need to be sure everything is okay.",9
Do international transfers take longer?? I made a transfer from France 2 days ago but it's still not there yet...,9
I am still waiting for a transfer I did,9
How long does it take for a bank transfer to show on my balance?,9
I transferred some funds but I don't see it,9
"How long do transfers to international banks take? I made one to france a couple of days ago, but it's still not there.",9
The money that I have transferred hasn't arrived yet.,9
How long do transfers take to show up in my account?,9
How long does it take for a transfer to post,9
My money hasn't been transferred yet.,9
What is the normal time to make an international transfer? I made one a few days ago that still hasn't arrived.,9
Tell me why my balance did not change when I tranferred cash.,9
I completed a transfer that isn't showing up on my account.,9
How long does transfers take?,9
I did a transfer but the balance is the same.,9
I made a transfer but my balance hasn't been updated,9
I transfered my balance a while back.  Why doesn't my account reflect this?,9
When will I see an updated balance after a transfer?,9
I am still waiting on my bank transfer,9
There is a missing transfer on my account,9
After making a transfer from a UK account it's not showing up. How long do these transfers normally take for you? I want to be certain everything is all right.,9
Can you check if my money has reached my account since it is not showing up yet?,9
Why hasn't my money transfer shown up yet?,9
Please check to see if the band transfer I made a while ago from my UK account has safely arrived.,9
Where is the transfer to my account?,9
"I made a bank transfer earlier from my UK account.  I don't see it yet, can you check the status?",9
Why isn't my balance reflecting a transfer I did?,9
"I made a bank transfer from my UK account today, but it's not showing.  Can you check status?",9
How long do I need to wait to see an update after I make a bank transfer?,9
Why isn't my balance updating?  I did a bank transfer and it isn't current.,9
"Hello, can you please inform me about international transfers? I am expecting a transfer I made from France two days ago and would like to know when it will arrive.",9
I added money through a bank transfer and it is not showing in my balance.,9
when will the balance on my account change form a transfer,9
What is the time frame that transfers normally take from a UK account? I just completed a transfer and nothing shows up. I need to know if everything is alright.,9
I have transferred some money but the balance hasn't changed,9
The balance does not appear to have updated.,9
Why hasn't my account updated to reflect my current balance?,9
Where is the transfer that I did?,9
After transfering some money my balance hasn't changed.,9
"How long does a transfer from a UK account take? I just made one and it doesn't seem to be working, wondering if everything is okay",9
The transfer on my account is not showing up.,9
When will my transfer come through?,9
I haven't yet received money that I transferred,9
"How long do transfers from a UK bank account usually take for you? I just made a transfer and I'm not seeing anything, wondering if it worked",9
How long does a bank transfer take to show up in available funds?,9
The balance has not been updated.,9
"Although I transferred some money, it has not as of yet, arrived.",9
I am wondering if International Transfers take longer. I a made a transfer from France two days ago and believed it would be here already. Please let me know when I will get it!,9
I don't see any change in my balance.,9
"I just transferred some money into my account and do not see it updated yet, can you assist?",9
I can still see money in my account after making a payment,9
I need to know if everything is okay here. After making a transfer from a UK account it doesn't show up. How long does this normally take to process?,9
I made a bank transfer but it doesn't seem to have gone through?,9
How long does it typically take to make a transfer from a UK bank? I just made one and it hasn't shown up in my account yet.,9
"Hi. A couple hours ago I make a transfer from my UK bank account, but it hasn't shown up. Please, would you see what the delay is?",9
Why hasn't my money transfer showed up yet?,9
My transfer to my account is missing.,9
MY transfer has still not appeared.,9
Why is  my balance not updated?,9
I'm wondering how long it takes for my money to get to me after a bank transfer.,9
"Hi. About two hours ago I made a transfer from my bank which is in the UK, but I don't see it yet! Would you check what's going on with it, please?",9
When does a UK transfer show up?,9
I do not see the money I transferred into this account,9
How long before transferred money shows up?,9
How long do transfers take to go though,9
"Can you tell me how long it would take, to make a transfer from France? I made one 2 days ago and its not there yet.",9
I made a transfer from France a couple days ago and don't see the transaction yet. How long does an international transfer take?,9
"Transferred to account is not successful, help please?",9
My transfer is pending too long.,9
Why isn't the transferred money there?,9
"How long does an international transfer take? I made the transfer from France 2 days ago, but it is not showing up in my bank yet.",9
My account balance has not updated to reflect my recent transfer.,9
Why hasn't the money I transferred into my account shown up yet?,9
